proteome,data,mdl,term,estimate,std.error,statistic,p.value,conf.low,conf.high,identified_as
NP_001002909,,,expr_level,0.35519997687127,0.2672783071487018,1.328951760659171,0.18386388540300058,-0.12507366292393785,0.9292392042315197,insignificant
NP_757366,,,expr_level,-0.18932548550395442,0.15713413369211784,-1.2048654296520385,0.22825525618761033,-0.5105826264509605,0.11189282863170681,insignificant
NP_115949,,,expr_level,-0.08366245014669703,0.28358636776740864,-0.2950157682308451,0.7679818342084528,-0.6504315782282766,0.4808562970497044,insignificant
NP_001116436,,,expr_level,-0.15852374574944822,0.3503225584260612,-0.45250795855587506,0.6509030891741567,-0.8577662479511666,0.5338119008409442,insignificant
NP_056150,,,expr_level,0.48870149954408953,0.2194629532097523,2.2268063579597044,0.025960218291955477,0.0925222066354649,0.9572321281444665,significant
NP_005112,,,expr_level,-0.36214457762421526,0.3144309363669755,-1.151746013953133,0.24942545794042384,-1.0199204004681937,0.2192145256641015,insignificant
NP_001265557,,,expr_level,0.44256418324393104,0.34416520811566226,1.2859062241271064,0.19847579123594813,-0.2174958077268272,1.1475614215102752,insignificant
NP_000169,,,expr_level,0.22804691943080288,0.24694724369804205,0.9234641213880087,0.3557653894832422,-0.2547984476791995,0.7287809563429771,insignificant
NP_116021,,,expr_level,-0.17451520259535744,0.39159613494315765,-0.44565098330372765,0.655849376781618,-0.9507109192299006,0.6054819007474432,insignificant
NP_075045,,,expr_level,-0.3309621615793244,0.3141116496750652,-1.0536449759876474,0.29204548948774606,-0.9793864571558303,0.29169017349779663,insignificant
NP_001238936,,,expr_level,-0.15232480562708414,0.41554830603810516,-0.3665634137204645,0.713944702871303,-0.9758502080202474,0.6745348724348817,insignificant
NP_064529,,,expr_level,-0.13472246405079863,0.3036257482213189,-0.4437122504926583,0.6572506373268872,-0.7370737810166225,0.4673864273335588,insignificant
NP_054868,,,expr_level,1.096023188809584,0.38439000416097874,2.8513311401057666,0.004353660348160019,0.3882927235721288,1.9091317033764914,significant
NP_000265,,,expr_level,-0.22001268809201488,0.11813894463071274,-1.862321428211048,0.06255779681899476,-0.4698078159136438,-9.801521331979923e-4,insignificant
NP_001165285,,,expr_level,-0.19277505381670487,0.11082043241726294,-1.7395262733758792,0.0819422349192928,-0.42604108270900554,0.013648668685739586,insignificant
NP_056274,,,expr_level,-0.12527420856203766,0.20441351257091328,-0.6128470030501466,0.5399775083813869,-0.5478930364643723,0.2643892213658857,insignificant
NP_001129145,,,expr_level,-0.26202476789362666,0.17851537383715413,-1.4677994520105129,0.14215870638017417,-0.6334222064540653,0.07580586845211026,insignificant
NP_056999,,,expr_level,0.033036131089624866,0.14998299373991733,0.2202658465859949,0.8256641174407658,-0.26739385919177716,0.3303950634159654,insignificant
NP_542775,,,expr_level,0.5262535564686159,0.15915025634584487,3.306645986953545,9.442013621654884e-4,0.23669894682989023,0.8687315714647545,significant
NP_004732,,,expr_level,0.02892005013590653,0.11851584076135123,0.2440184362708208,0.8072165413688974,-0.20095007047330543,0.2694992453538287,insignificant
NP_057383,,,expr_level,-0.892963273695176,0.42599076212020565,-2.096203375985887,0.03606415360709055,-1.8018512998108844,-0.11568430154811932,significant
NP_057421,,,expr_level,0.41966153819041535,0.1698085196096259,2.4713809363345165,0.013459236180568867,0.10632341121306658,0.7805790320744374,significant
NP_001230022,,,expr_level,-0.2245490057765555,0.1533799951805296,-1.4640045170966354,0.1431927141421422,-0.5414055565623414,0.06653401781063213,insignificant
NP_004893,,,expr_level,-0.762096574771988,0.5438619556038762,-1.401268404453471,0.16113382564589873,-1.8889435366813265,0.2626481357490222,insignificant
NP_001070819,,,expr_level,0.13853414517224208,0.2386100691834012,0.5805880097447251,0.561518155244348,-0.3141101436790243,0.6344688343222494,insignificant
NP_003053,,,expr_level,0.14730849889154884,0.17666416731351062,0.8338334883164688,0.4043748214403487,-0.19399488249638216,0.5074457431189562,insignificant
NP_059119,,,expr_level,0.09360130037096054,0.12793838352183373,0.731612341772215,0.4644052131229339,-0.16011839047840326,0.34789893010456363,insignificant
NP_071330,,,expr_level,-0.2714805740373871,0.20863260587670612,-1.3012375170054757,0.19317716717752714,-0.6990067095514271,0.12806840298258407,insignificant
NP_006337,,,expr_level,0.46508574679917436,0.2515715694339003,1.8487214109517025,0.0644980503812869,-0.005954896092723046,0.9905929392673273,insignificant
NP_001124495,,,expr_level,0.10230488482488148,0.2752721788068786,0.3716499257872879,0.7101535119653459,-0.44001783401384587,0.6514312154741312,insignificant
NP_001124496,,,expr_level,0.06714422368572953,0.2710922234731577,0.24768037542905705,0.80438171698664,-0.46729777799206834,0.6077523197504011,insignificant
NP_000310,,,expr_level,0.19138451928945785,0.28189512254853577,0.6789210028155273,0.49718791718809213,-0.36040185313596645,0.7577092270232811,insignificant
NP_065890,,,expr_level,1.2950371065459256,0.5385684211983022,2.4045916091116117,0.01619054769482491,0.32170295720801273,2.446516731531172,significant
NP_002423,,,expr_level,-0.2825521740618358,0.17036552621024695,-1.6585055694491857,0.09721546431925089,-0.6471641904099152,0.02364205201069927,insignificant
NP_060764,,,expr_level,-0.08651533421189263,0.4265037658329928,-0.20284776159695073,0.8392540255284873,-0.9298711476023613,0.7633467840126233,insignificant
NP_002766,,,expr_level,0.12096005148131854,0.12487081599497754,0.9686815171143248,0.33270411716348647,-0.11966782679521294,0.37509493099542146,insignificant
NP_003293,,,expr_level,0.1832725272864024,0.21566504212742313,0.849801736426611,0.3954353240870096,-0.22884045567012193,0.6265697568030918,insignificant
NP_000403,,,expr_level,-0.07948928870141324,0.14610126354651498,-0.544069823708991,0.5863934250992149,-0.37656120226975437,0.20319007684943566,insignificant
NP_001073964,,,expr_level,-0.03439191438723991,0.10532392679414034,-0.3265346767260228,0.7440198575452681,-0.23864600354941143,0.1855735487825961,insignificant
NP_055399,,,expr_level,-0.467438909085423,0.2108822067835643,-2.2165877160284637,0.026651277760271794,-0.916541840292944,-0.08406423587167902,significant
NP_063944,,,expr_level,-0.5586528878054539,0.2279542353546536,-2.4507238785728016,0.014256927253633103,-1.0401960459202437,-0.13719366251880852,significant
NP_005794,,,expr_level,-0.019659881231618905,0.22652945126018711,-0.08678730788535732,0.9308405763958657,-0.47534898480227317,0.4246324159841071,insignificant
NP_078994,,,expr_level,0.23472359994873973,0.3048926109215827,0.7698566365359041,0.441384939082069,-0.3593560351617875,0.8512407910523438,insignificant
NP_006364,,,expr_level,0.7504651535706774,0.29763376495397625,2.521438230258329,0.011687619350564438,0.19813180263472882,1.377423062946624,significant
NP_055615,,,expr_level,-0.07840767513461414,0.22313800714337162,-0.35138646319555633,0.7252984365411728,-0.5337195588735074,0.35236607952287324,insignificant
NP_877496,,,expr_level,0.2608887995188451,0.35306954954638337,0.7389161706355866,0.4599579024269434,-0.4139376199936855,0.987347169128269,insignificant
NP_002729,,,expr_level,-0.0902391446764965,0.1494018480205183,-0.6040028679170246,0.5458417354491136,-0.39375525617689106,0.1987465774427428,insignificant
NP_997700,,,expr_level,-0.08128791942596934,0.15067046299327358,-0.5395079952040653,0.5895363817161738,-0.3866719510778459,0.21079062174220559,insignificant
NP_002728,,,expr_level,0.09235459020549262,0.1852897535526725,0.4984333371636705,0.6181786445003681,-0.2782419421518406,0.4617820557245203,insignificant
NP_002730,,,expr_level,-0.0035091020417008798,0.16105993948936115,-0.021787553458833098,0.9826174227326965,-0.3209250673724637,0.3191499310532448,insignificant
NP_001185688,,,expr_level,0.05593886522231097,0.1348689006709796,0.41476474520080087,0.678314130254288,-0.21389964502997724,0.32335755506043745,insignificant
NP_002340,,,expr_level,0.005617728805914931,0.12910286195974088,0.04351358847232023,0.9652921327515671,-0.2556790055766026,0.2581034012567003,insignificant
NP_065098,,,expr_level,-0.40237887000718864,0.4301311802209085,-0.9354794269983712,0.34954128083007935,-1.2818531569938094,0.4313879256778614,insignificant
NP_001243423,,,expr_level,0.36789552745148557,0.2963025794486695,1.2416210757801338,0.21437640194660496,-0.20775183171771827,0.968988584350052,insignificant
NP_001243424,,,expr_level,0.37437326530209647,0.2958805457122858,1.2652851656767492,0.2057691223065659,-0.20008657427617665,0.9749972015059803,insignificant
NP_000010,,,expr_level,0.21136641366330944,0.18537943206528132,1.1401826583915566,0.2542102107167116,-0.153801397613181,0.584187837420044,insignificant
NP_071919,,,expr_level,0.17899546633142974,0.24726135521999948,0.7239120167895604,0.46911975205569584,-0.28171123647740176,0.7010089573660931,insignificant
NP_006803,,,expr_level,-0.10257722406147864,0.24633547215983842,-0.416412720271646,0.6771080219958482,-0.6059825604229375,0.3721532014742952,insignificant
NP_001248349,,,expr_level,-0.10603773793245493,0.2451476802765434,-0.43254636475791686,0.6653443619060442,-0.6062387696909428,0.3669092696453923,insignificant
NP_003090,,,expr_level,0.9782576076590915,0.3905586016111448,2.5047652352900487,0.012253269444593444,0.24777546778905518,1.799186823795033,significant
NP_001229862,,,expr_level,0.9206970295818268,0.3837822021427349,2.3990091891739276,0.01643950213352054,0.20071116975441955,1.726110612623559,significant
NP_003091,,,expr_level,1.086507887754033,0.3671974908054101,2.958919695695331,0.0030871953887183124,0.41699999650592234,1.8711442254736865,significant
NP_001265128,,,expr_level,1.0925011159117823,0.36767035731417014,2.971414731099066,0.0029643117707948536,0.42247427123573855,1.8784675075203494,significant
NP_056285,,,expr_level,0.37345777440952593,0.32881163323412177,1.1357802968717199,0.25604852512601883,-0.2589111327847098,1.0484996441963235,insignificant
NP_057715,,,expr_level,-1.3813894019056974,0.5474645319862149,-2.5232491261013426,0.011627599370532241,-2.5623451905849497,-0.39516815958388496,significant
NP_037461,,,expr_level,-1.5505947954601698,0.5388692123225951,-2.8774974706328242,0.004008431237369534,-2.7188001446170604,-0.5849529683743468,significant
NP_000997,,,expr_level,-0.4522440741942015,0.3167020386818367,-1.4279796747646838,0.15329770882975333,-1.0949234556053267,0.16052103592590275,insignificant
NP_001254628,,,expr_level,0.02816307168314389,0.22911588333424232,0.12292064292224826,0.9021699389004957,-0.4160152888244923,0.4959231036291314,insignificant
NP_002204,,,expr_level,0.3391828225548602,0.1752877327477652,1.9350060454198243,0.05298955383333931,0.004766234000530202,0.6996964085999156,insignificant
NP_000202,,,expr_level,-0.10059910390001629,0.14969238412657748,-0.6720388915374031,0.5015589375378232,-0.4121086215840336,0.18350339376508637,insignificant
NP_000880,,,expr_level,0.16547308327292098,0.19359206490413727,0.8547513729700635,0.3926888035438896,-0.2088783755475641,0.558582367922792,insignificant
NP_078824,,,expr_level,0.12319535198343684,0.24230987719794253,0.5084206777208622,0.6111583545870729,-0.35423266154536015,0.60898689903327,insignificant
NP_055445,,,expr_level,0.0765067953952002,0.25919419355609863,0.29517171795224445,0.7678627057796966,-0.4381463118453704,0.5931001622187644,insignificant
NP_002942,,,expr_level,-0.4225439675116787,0.18761045605684518,-2.252241033856075,0.02430704421678029,-0.81586162566216,-0.07288496363305752,significant
NP_061887,,,expr_level,-0.5973688222764352,0.2667022548905896,-2.239834164587384,0.025101690994837715,-1.1550209263105755,-0.09679314977687194,significant
NP_055430,,,expr_level,0.013056484882169978,0.2556244874363395,0.05107681589159784,0.9592643101118838,-0.4844366535223208,0.5313387720199854,insignificant
NP_003900,,,expr_level,-0.5700884583132765,0.2723646124018955,-2.0931076665424726,0.03633954449663733,-1.1471345197285454,-0.07327109548023827,significant
NP_705898,,,expr_level,-0.1739146498186327,0.2261757680784928,-0.7689358205618064,0.441931411349205,-0.630894646562937,0.27398451094996373,insignificant
NP_689940,,,expr_level,-0.6854257712881399,0.3024234588405997,-2.266443793467132,0.023424224826839403,-1.3190892502418203,-0.12021398838011967,significant
NP_065990,,,expr_level,-0.16840815075309779,0.1465741443186635,-1.1489621961358032,0.25057156928101393,-0.46499321666265586,0.11822011610353098,insignificant
NP_705899,,,expr_level,-0.26376956910344945,0.13731939947786823,-1.9208470915718008,0.054750987603765185,-0.5521628644732363,-0.004301883513471756,insignificant
NP_006023,,,expr_level,-0.14581543570414932,0.09753872078383787,-1.4949492317753554,0.13492769223774487,-0.34414798493402105,0.04343014839703804,insignificant
NP_570720,,,expr_level,-0.12370559595229276,0.0981805647643007,-1.2599804884935146,0.20767640095536374,-0.32173007231472567,0.06854451771789014,insignificant
NP_004985,,,expr_level,-0.2323197408450068,0.12680329350255098,-1.8321270246843635,0.06693249792056842,-0.5069691136241553,-0.009143249735174695,insignificant
NP_001686,,,expr_level,-0.4133580026530337,0.32769548790183356,-1.2614088930539737,0.20716156590736745,-1.094504368281562,0.2041702265377218,insignificant
NP_065750,,,expr_level,0.3376790735956711,0.31999612491723134,1.0552598837970728,0.29130648289200084,-0.2669013407243029,1.0009549626265093,insignificant
NP_060130,,,expr_level,-0.6116327353802252,0.3218883197135389,-1.9001395761254753,0.05741480525821496,-1.30609311646999,-0.01167471463027802,insignificant
NP_001248763,,,expr_level,-0.697146297906632,0.26654613425359885,-2.6154808054479193,0.00891019291819657,-1.2632976676343408,-0.20564694601696784,significant
NP_005849,,,expr_level,-0.42949588127080457,0.28355668314143184,-1.5146738088221376,0.12985503032071063,-1.012929642534564,0.11636126840344246,insignificant
NP_976240,,,expr_level,-0.8953922865047055,0.36607475900900366,-2.4459274081846303,0.014448008707546157,-1.6604622566663392,-0.21015255838484898,significant
NP_005889,,,expr_level,-0.8825999248162035,0.3697484390587787,-2.3870281293490385,0.016985191615097272,-1.6542533947953602,-0.18972517100022424,significant
NP_000424,,,expr_level,-0.4649361004720505,0.2007213285209654,-2.316326341091788,0.020540457163386927,-0.8883271863666042,-0.09416511262574395,significant
NP_055055,,,expr_level,0.3195705608907867,0.36775362170747417,0.8689800508477,0.38485804233712023,-0.4042340091433487,1.06276881131821,insignificant
NP_005727,,,expr_level,0.4096656908239818,0.40692897152681645,1.0067252997172873,0.31406680074282545,-0.37102314524697116,1.243308318156109,insignificant
NP_005726,,,expr_level,0.606527219370113,0.41290257095043237,1.4689354391133704,0.14185030118780498,-0.17879262323480166,1.456930360814339,insignificant
NP_055227,,,expr_level,-1.7591599432824128,0.48826631280225935,-3.6028697806044354,3.1472321605808775e-4,-2.8365552206887714,-0.8977541826207355,significant
NP_004220,,,expr_level,-0.17999850869555478,0.38291677001366897,-0.47007214828728805,0.6383034720483257,-0.9462295438746878,0.5964781125613091,insignificant
NP_061330,,,expr_level,-0.23448327795141016,0.16550813393716746,-1.4167477596021234,0.15655668812717438,-0.5762548055556475,0.07923720193500997,insignificant
NP_001661,,,expr_level,-0.4404138941465856,0.20626917819463367,-2.1351415562969627,0.03274944906184012,-0.8678177803049653,-0.04971021536394221,significant
NP_001176,,,expr_level,0.1637605588168853,0.08542105919701229,1.9170981998618561,0.05522545729551868,-7.259062545576789e-4,0.33872201533302104,insignificant
NP_110420,,,expr_level,0.644891517821803,0.23934884628991418,2.694358163066599,0.007052433564509547,0.20236110746442112,1.1496366250737098,significant
NP_060681,,,expr_level,-0.06972634452086136,0.173130165785261,-0.40273943136717855,0.6871399228203374,-0.4139597763704937,0.2795658871671725,insignificant
NP_000240,,,expr_level,-0.20088837875966176,0.3593642634614499,-0.5590104503566244,0.5761545881141936,-0.9218019418670028,0.5072451536802097,insignificant
NP_002511,,,expr_level,-0.06183596392620867,0.28591482234875776,-0.21627407567832008,0.8287741154809927,-0.6302701184519631,0.5025206501418304,insignificant
NP_001092902,,,expr_level,0.7516591988656339,0.32090859250362913,2.3422844274795587,0.019166102503297932,0.1623373611747931,1.4404262386696234,significant
NP_057297,,,expr_level,-0.6547436235472002,0.4353046071674461,-1.5041045115687086,0.13255445884045802,-1.5430746655235197,0.18424875246192526,insignificant
NP_005713,,,expr_level,-0.2113115188899372,0.32170275993567077,-0.6568532981569448,0.5112752497937663,-0.8509871638380478,0.4253755918203765,insignificant
NP_056075,,,expr_level,-0.03265157516463341,0.30359326774730183,-0.10755039269122134,0.9143523495356838,-0.6340219241131276,0.6056849840077995,insignificant
NP_002818,,,expr_level,-0.11168613134825316,0.20177401023490563,-0.5535208980493969,0.5799067746090095,-0.5197507010294754,0.28213008475385926,insignificant
NP_001073333,,,expr_level,-0.051961165703593104,0.1649178437046679,-0.3150730359817479,0.7527062008069513,-0.39057018359033036,0.2662928356724054,insignificant
NP_006015,,,expr_level,-0.043762591377555345,0.16399408346305858,-0.2668546965440576,0.7895810389678618,-0.3797811276134933,0.27358943072978165,insignificant
NP_071745,,,expr_level,0.039433195397555534,0.08180719797070349,0.4820259876359195,0.6297874852538541,-0.11903878284191122,0.20496469860481398,insignificant
NP_056271,,,expr_level,-0.037961337054268296,0.3051119564630571,-0.12441773011561626,0.9009845358180693,-0.6353959383038186,0.5797605105885588,insignificant
NP_060206,,,expr_level,0.8368332679073901,0.2955456267467501,2.8314858762043653,0.004633227976883019,0.2897037228789088,1.4673638146852528,significant
NP_071751,,,expr_level,-0.03321644992184639,0.1758384300749917,-0.1889032443458476,0.8501686507383881,-0.38165621209651257,0.31651106135261653,insignificant
NP_008949,,,expr_level,-0.020917175863920466,0.11188137140694218,-0.18695852223547704,0.8516931539283525,-0.23919273423645435,0.20653870724872764,insignificant
NP_006497,,,expr_level,-0.17650797357608922,0.36132109874672474,-0.4885072424176813,0.6251905970544513,-0.9108844858960771,0.5275301162769918,insignificant
NP_056418,,,expr_level,0.25301797827663264,0.18741254417849632,1.350058926875525,0.17699708184989224,-0.08408484869058695,0.6617326581263893,insignificant
NP_006217,,,expr_level,0.3110054492595416,0.1507442369166033,2.063133262146533,0.039099968717241265,0.029032201780447367,0.6299055380547384,significant
NP_001137854,,,expr_level,-0.3200045754176547,0.22278153596064304,-1.436405283937836,0.15088705047425255,-0.7899629959066407,0.10355621021657703,insignificant
NP_006333,,,expr_level,-1.036887195834715,0.29201710671017367,-3.5507755265304484,3.840978617367318e-4,-1.6864247678540834,-0.5227294984342534,significant
NP_073587,,,expr_level,-0.2545410244884199,0.32105543274520826,-0.792825781865605,0.4278793331937685,-0.9111446309531116,0.3622704125664318,insignificant
NP_055919,,,expr_level,-0.0933418912108221,0.2424829320344307,-0.3849421088226048,0.7002803069711956,-0.5938712090782048,0.37185579385221595,insignificant
NP_055693,,,expr_level,-0.6806158539315301,0.28539411858147506,-2.384827891038778,0.01708711325841757,-1.2922885901584573,-0.16698147553428924,significant
NP_055134,,,expr_level,-0.2544594205329314,0.24404655292084612,-1.042667546365478,0.2971022935777036,-0.7605326021657782,0.2060695289861241,insignificant
NP_002736,,,expr_level,0.14342509294999287,0.4705270505169586,0.304817954233268,0.7605048063756443,-0.7733680090919233,1.093143747213441,insignificant
NP_002737,,,expr_level,1.2210972735149597,0.40352049009098034,3.0261097106608963,0.002477224007173267,0.47310291931335535,2.0731669520146583,significant
NP_002739,,,expr_level,0.030632574566390035,0.17423126123487023,0.17581560478458674,0.8604388097585034,-0.31159108660511997,0.3793728368903195,insignificant
NP_002738,,,expr_level,0.06772464308337901,0.1773712392547711,0.38182426512847,0.7025917190031576,-0.2769820540376766,0.42715138500439587,insignificant
NP_006843,,,expr_level,0.00553363078979496,0.2611443997383218,0.02118992708761858,0.9830941494995207,-0.5319239912529445,0.5136161805077447,insignificant
NP_036422,,,expr_level,0.2730229520664421,0.2820741891952017,0.9679118562581565,0.3330883925240397,-0.2658218902130831,0.8525683062667426,insignificant
NP_001130026,,,expr_level,0.2797777125058293,0.2815316094336875,0.9937701598360971,0.32033477678192973,-0.25786443728909386,0.8581375246112061,insignificant
NP_001130027,,,expr_level,0.2726343833336701,0.2666351396183117,1.022499824006492,0.3065443959046732,-0.2356347073547492,0.8209002576931456,insignificant
NP_055581,,,expr_level,0.4156581496506998,0.20374935165394822,2.040046489849261,0.041345695554562654,0.040637364928555124,0.8506847578698701,significant
NP_065883,,,expr_level,0.14395464977603967,0.31251071367559285,0.4606390868425531,0.6450575638273159,-0.4562271894051895,0.7862619914077249,insignificant
NP_009145,,,expr_level,-0.6179491177820279,0.246873129585992,-2.503103998472142,0.012310936303845112,-1.1487465451807413,-0.1761511777737228,significant
NP_006136,,,expr_level,0.19208020758319794,0.2780924506845196,0.6907062996870139,0.48975012963748976,-0.35927946181925474,0.7446933428646193,insignificant
NP_008965,,,expr_level,-0.12043442216199773,0.25328416535949566,-0.475491320158371,0.6344368184659043,-0.6376100734521274,0.36847801602366265,insignificant
NP_001002762,,,expr_level,0.03808617950148634,0.16399273860929747,0.23224308481258005,0.8163492155782561,-0.27720451609898045,0.3765462054359557,insignificant
NP_055475,,,expr_level,-0.2649360525954879,0.3916455475027127,-0.6764689507766021,0.4987429529012121,-1.0616496440020375,0.49460508060222685,insignificant
NP_005026,,,expr_level,-0.17744398395469507,0.15600966276592085,-1.137390984691343,0.2553748743747721,-0.495414240643636,0.1271735503105143,insignificant
NP_079440,,,expr_level,0.3781668754836145,0.2482236037722787,1.5234928094531504,0.12763545830582573,-0.1003700136156146,0.8862269671648582,insignificant
NP_000032,,,expr_level,-0.19125222270940287,0.1608500838308861,-1.1890091578098327,0.23443606327144034,-0.5217287969718929,0.11702006732782068,insignificant
NP_005038,,,expr_level,0.5986604640725032,0.28196160652872565,2.123198514303801,0.03373722042256247,0.06866261707663805,1.1889194373729763,significant
NP_001036010,,,expr_level,0.37463468854835014,0.1303961940370504,2.873049258185423,0.004065307255364571,0.13634727133905253,0.6533299520117904,significant
NP_037518,,,expr_level,0.5329798772019618,0.17314004382383932,3.0783166356607845,0.002081735969144534,0.21561607774531888,0.902925221623897,significant
NP_066974,,,expr_level,0.22358725384450795,0.11179769955082769,1.9999271428913103,0.04550813172099551,0.011174797111927936,0.45656157703700606,significant
NP_065173,,,expr_level,0.3378006524489417,0.1690917148264314,1.9977362746346619,0.04574525931198863,0.013963416841503786,0.6858619020774043,significant
NP_055398,,,expr_level,0.18928672192093146,0.15373415409368404,1.2312600478198361,0.21822561927768772,-0.10622150462826427,0.5035911120154521,insignificant
NP_060941,,,expr_level,-0.34765917470600904,0.2785755660954593,-1.2479887578757605,0.21203517422195947,-0.9430945175616623,0.16528376844482137,insignificant
NP_694540,,,expr_level,-0.010993453340080771,0.1680703734950488,-0.06540982275144779,0.9478477034052816,-0.3410754675232096,0.32553897803764464,insignificant
NP_076427,,,expr_level,-0.0044071713156840645,0.09986369193023178,-0.04413186845488414,0.9647992901695619,-0.20570580174540745,0.19091217339625094,insignificant
NP_036433,,,expr_level,0.32077010756561136,0.15594896496751703,2.0568915454644108,0.03969665942020942,0.02537328295999402,0.6468672249251294,significant
NP_001061,,,expr_level,0.5905160807976898,0.4165294937137641,1.4177053238959545,0.1562768151025102,-0.21150667379566032,1.4471287847616776,insignificant
NP_057521,,,expr_level,0.6470202642071653,0.4404577659761964,1.4689723151393637,0.14184029846297697,-0.20116869718800495,1.5526437482474342,insignificant
NP_002797,,,expr_level,-0.12852303488004355,0.4549729893675179,-0.2824849779735501,0.7775716635903787,-1.0263982046489846,0.7836320846225124,insignificant
NP_001186127,,,expr_level,0.3477311276850494,0.4078581247530988,0.8525786458110944,0.3938930087311181,-0.4408236712885402,1.1798631306389293,insignificant
NP_036232,,,expr_level,0.8598470298820255,0.2666652799266482,3.2244431300488174,0.0012621792321463382,0.37792586981640597,1.4369791759935098,significant
NP_001116295,,,expr_level,0.1371534094578994,0.42099494959353306,0.3257839781458657,0.744587801581527,-0.6813750782455874,0.9914889182511221,insignificant
NP_004675,,,expr_level,0.1388531908004604,0.14084732388493895,0.9858418816241934,0.3242107101524792,-0.13714470536028983,0.4220413906529583,insignificant
NP_000544,,,expr_level,0.014222383370327399,0.19878141273621508,0.07154785336595149,0.9429617406348607,-0.38732301436062994,0.4049031703022914,insignificant
NP_055483,,,expr_level,0.19258443134721817,0.1073812003767248,1.793465063452219,0.07289859210819716,-0.008742920313140713,0.4160996672042346,insignificant
NP_001862,,,expr_level,-0.03556476206619802,0.060601065794114846,-0.5868669403773394,0.5572930745226246,-0.16472478403129634,0.0776373069515781,insignificant
NP_004506,,,expr_level,-0.6586046007563662,0.45995368189135794,-1.4318933116224735,0.15217435667431434,-1.610616195099267,0.2116746155913812,insignificant
NP_006342,,,expr_level,-0.49573063165248327,0.3068884602768246,-1.6153446473852948,0.10623608001353388,-1.1344406722783644,0.08191948684588118,insignificant
NP_060238,,,expr_level,0.024582583088835114,0.3045162251509973,0.08072667745912587,0.9356593205063247,-0.5963760226328508,0.6206865441975579,insignificant
NP_004231,,,expr_level,0.13938373860331754,0.2426499754350518,0.5744230484813104,0.5656815597364799,-0.3340805600929004,0.6274785812562294,insignificant
NP_002584,,,expr_level,0.1669104460135447,0.15122160776087729,1.103747331383196,0.26970275758979273,-0.12423852564022059,0.47539260713455966,insignificant
NP_115543,,,expr_level,-0.05168026025012033,0.2969969080467982,-0.1740094218151827,0.8618580576589903,-0.6410649630694144,0.5367860731663041,insignificant
NP_001129123,,,expr_level,-0.2356753772094884,0.2246227138539409,-1.0492054573017686,0.29408356748875164,-0.6965831396732342,0.19418555451916975,insignificant
NP_542196,,,expr_level,0.053142189321871564,0.09843209579736321,0.5398868010620488,0.5892751008803656,-0.14081357376112985,0.24932286807495255,insignificant
NP_000084,,,expr_level,0.17583802326148368,0.12677275811445626,1.3870331913322342,0.16543164206193875,-0.06579886816784697,0.43680263632300415,insignificant
NP_001265003,,,expr_level,0.1742610969105966,0.12800509879155347,1.3613605907555877,0.17339976376041688,-0.06952176375262245,0.4378880656902752,insignificant
NP_009185,,,expr_level,0.8255082108142915,0.3464913360406335,2.382478650829766,0.01719652908049745,0.1889297640637158,1.5600520826966575,significant
NP_000921,,,expr_level,0.1669068392489855,0.07726801424075298,2.160102610233186,0.030764727009013837,0.019879675667654195,0.3275259305172929,significant
NP_127509,,,expr_level,0.14746911059218185,0.07337218665512674,2.0098775478143356,0.044444150604090925,0.0074486671871085205,0.2996700528507875,significant
NP_055181,,,expr_level,-0.3582461646315102,0.30487448592009203,-1.1750611519699519,0.23997025131735966,-0.9917350581160284,0.2170683858438361,insignificant
NP_001180414,,,expr_level,0.23169049328593092,0.2127354485300024,1.0891014867851478,0.276109134340402,-0.18104324017186213,0.662363967110412,insignificant
NP_001180412,,,expr_level,0.20158270109543452,0.20108490527934203,1.0024755503920146,0.31611396929874896,-0.18976212794378913,0.6075257523772136,insignificant
NP_001180413,,,expr_level,0.20302787917366844,0.20108725551931217,1.0096506546342012,0.31266269170199634,-0.18825685428987107,0.6090377351420942,insignificant
NP_004978,,,expr_level,0.20225891688451916,0.2010212394573089,1.0061569485421122,0.3143400778358484,-0.1889331545568298,0.6080966981905861,insignificant
NP_001154875,,,expr_level,0.15292690669488748,0.16711689077440087,0.9150894681336004,0.3601446634792094,-0.17561823931502615,0.4906768152887188,insignificant
NP_001154876,,,expr_level,0.15292690669488748,0.16711689077440087,0.9150894681336004,0.3601446634792094,-0.17561823931502615,0.4906768152887188,insignificant
NP_006236,,,expr_level,-0.9648541751329426,0.4309833245090392,-2.238727394457941,0.02517365894669344,-1.8926840726874488,-0.18662502285135096,significant
NP_001155198,,,expr_level,-0.5326450300096017,0.3454407563685006,-1.5419287394142922,0.12309091122363847,-1.263665732407333,0.11264690171285993,insignificant
NP_848701,,,expr_level,-0.5565581431307435,0.35621817239435827,-1.5624080584934195,0.11819188990100735,-1.309995499950395,0.10682820085810589,insignificant
NP_848702,,,expr_level,-0.5950486330997079,0.35410781983714945,-1.6804165278625156,0.09287630252685272,-1.3447521770786939,0.06355091403988322,insignificant
NP_006235,,,expr_level,-0.2952225416327669,0.36839329220568157,-0.8013787109563821,0.42291243594894234,-1.045862476867379,0.41796524839274485,insignificant
NP_004586,,,expr_level,0.14489234418217425,0.16257954412275255,0.8912089461437785,0.37281708589802426,-0.1796469081322896,0.46932224922880017,insignificant
NP_071735,,,expr_level,0.9771561347296717,0.4200743262009614,2.3261505733206964,0.020010519387594804,0.20735476484618579,1.8743020645723858,significant
